,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
231,33.75,1.3,13.5,4.15,19.0,8.66,1
232,32.75,5.67,17.5,5.68,21.5,3.57,1
233,35.25,3.77,14.75,4.55,22.5,1.12,1
234,40.0,1.41,12.0,4.32,22.5,0.5,1
235,42.6,1.2,13.75,2.77,17.8,3.87,1
236,38.25,1.92,15.0,2.45,22.0,3.67,1
237,34.5,2.06,16.0,4.64,19.25,5.07,1
238,34.67,1.89,11.0,3.0,19.33,3.4,1
239,37.75,1.79,18.25,4.92,25.5,0.87,1
265,45.5,0.5,5.75,1.09,1.33,0.47,0
266,45.33,0.47,5.0,1.0,0.0,0.0,0
267,45.5,0.5,4.25,1.3,1.0,0.0,0
268,45.5,0.5,4.33,1.7,0.0,0.0,0
269,45.25,0.43,4.5,1.5,1.0,0.0,0
270,45.25,0.43,4.67,1.25,1.0,0.0,0
271,45.67,0.47,4.33,1.25,0.0,0.0,0
272,45.0,0.0,5.0,1.0,0.0,0.0,0
273,45.0,0.0,4.67,1.25,0.0,0.0,0
274,45.25,0.43,5.25,1.3,0.0,0.0,0
240,31.67,6.6,17.67,2.36,22.75,1.79,1
241,40.25,1.79,10.25,5.97,23.5,0.87,1
242,43.25,2.49,9.75,4.49,16.75,2.95,1
243,36.25,2.17,17.25,2.59,18.75,1.92,1
244,34.25,1.79,12.0,6.6,17.5,5.5,1
275,45.25,0.43,5.67,0.47,0.0,0.0,0
276,45.25,0.43,6.67,0.47,0.0,0.0,0
277,45.0,0.0,6.25,1.09,0.0,0.0,0
278,45.0,0.0,8.0,0.0,0.0,0.0,0
279,45.0,0.0,8.0,0.0,0.0,0.0,0
245,32.25,6.5,14.67,2.49,22.67,3.68,1
246,34.75,3.49,18.0,5.52,24.0,1.22,1
247,40.75,1.48,11.5,7.83,24.5,0.5,1
248,43.25,2.49,8.33,5.19,18.25,5.31,1
249,37.33,1.89,14.75,3.49,23.67,2.05,1
250,33.5,1.5,16.5,2.29,17.75,5.31,1
251,37.5,1.5,22.5,1.12,24.0,2.12,1
252,37.25,4.76,18.5,1.5,21.75,2.28,1
253,39.33,0.47,9.67,5.44,20.5,0.87,1
254,44.0,0.82,18.0,0.0,20.0,1.63,1
255,38.0,4.06,13.5,3.91,19.25,2.05,1
256,34.5,1.5,16.75,2.77,16.0,6.6,1
257,36.0,2.12,14.75,3.63,23.5,0.87,1
258,33.0,5.61,17.5,4.15,17.25,5.89,1
259,41.0,1.58,16.75,1.64,22.5,2.6,1
280,45.25,0.43,7.0,0.71,0.0,0.0,0
281,45.25,0.43,6.33,0.47,0.0,0.0,0
282,45.25,0.43,5.0,0.0,1.0,0.0,0
283,45.67,0.47,4.25,1.48,3.0,0.0,0
284,45.5,0.5,3.0,0.0,1.5,0.5,0
285,45.33,0.47,2.0,1.0,6.67,1.25,0
286,45.5,0.5,2.5,0.5,4.0,1.63,0
287,45.75,0.43,2.5,1.12,10.0,2.92,0
288,45.5,0.5,2.33,1.25,6.5,2.96,0
289,45.75,0.83,1.5,0.5,8.0,1.22,0
290,45.5,0.5,1.5,0.5,9.33,0.47,0
291,45.25,0.43,1.0,0.0,10.75,2.38,0
292,45.0,0.0,0.0,0.0,12.0,0.0,0
293,44.5,0.87,8.0,4.32,13.5,1.12,0
294,41.75,1.79,11.5,1.5,11.25,3.77,0
260,43.0,2.92,15.0,0.0,18.0,4.24,1
261,35.25,2.49,20.33,1.7,15.0,2.94,1
262,35.0,1.41,14.5,1.5,19.67,1.25,1
263,36.25,2.49,18.75,3.34,19.25,2.49,1
264,34.25,7.56,16.5,2.06,19.75,4.6,1
265,41.33,1.7,11.0,0.0,22.33,0.94,1
266,43.25,2.49,13.0,5.1,19.67,3.09,1
267,36.5,1.5,17.5,3.57,22.67,1.25,1
268,35.25,1.3,14.25,5.45,18.0,3.67,1
269,33.0,3.0,18.5,1.5,21.67,1.7,1
270,39.75,1.3,18.0,2.16,19.67,0.94,1
271,42.25,2.68,12.25,4.55,16.25,6.02,1
272,35.25,1.3,16.67,3.09,22.0,3.08,1
273,35.0,1.41,18.5,1.66,13.33,6.85,1
274,33.0,0.0,11.67,5.31,21.0,1.22,1
275,35.75,1.79,19.75,3.7,18.0,3.74,1
276,32.5,5.55,18.0,2.83,19.5,3.84,1
277,40.75,1.09,10.5,6.34,19.5,0.87,1
278,40.0,2.74,13.0,2.74,15.0,3.24,1
279,35.0,1.22,19.75,3.77,15.0,2.55,1
295,37.67,1.25,16.5,2.6,15.33,1.89,0
296,40.0,1.0,17.33,3.3,12.33,1.25,0
297,39.5,1.5,16.0,2.0,11.25,1.79,0
298,33.75,3.27,12.0,2.12,16.0,2.83,0
299,33.33,1.25,16.67,1.25,18.25,1.48,0
300,38.0,1.41,11.67,2.87,12.75,1.3,0
301,40.75,0.83,16.5,1.12,12.0,0.71,0
302,40.25,0.43,13.0,1.87,8.0,2.94,0
303,41.0,0.71,11.75,0.43,13.25,0.83,0
304,40.0,1.0,12.75,0.43,13.5,0.87,0
305,39.75,0.83,12.0,0.0,12.5,0.5,0
306,39.0,0.0,12.0,0.0,10.0,0.71,0
307,39.25,0.43,12.0,0.0,10.5,1.12,0
308,39.67,0.47,13.67,0.94,11.0,1.0,0
309,39.4,0.49,15.0,0.71,11.2,0.98,0
310,40.0,1.0,15.25,0.43,12.0,1.41,0
311,40.33,0.94,14.25,0.43,12.0,0.0,0
312,39.75,0.83,14.75,0.43,12.25,0.43,0
313,40.0,0.82,14.67,0.47,12.25,0.43,0
314,41.0,1.0,14.25,0.83,12.0,0.0,0
315,40.75,0.83,13.75,0.83,12.0,0.0,0
316,41.0,1.0,14.5,0.5,11.5,0.87,0
317,41.5,0.5,15.25,0.43,11.75,0.43,0
318,41.5,0.5,15.0,0.0,11.25,0.43,0
319,41.5,0.5,15.0,0.0,11.0,1.22,0
280,35.25,1.3,14.75,3.83,21.0,1.87,1
281,31.75,4.76,19.25,1.79,20.75,3.27,1
282,38.0,4.74,15.75,2.05,21.75,1.3,1
283,42.75,1.3,9.75,4.82,20.25,1.3,1
284,42.5,2.29,10.67,5.44,14.0,4.32,1
320,41.5,0.5,15.0,0.0,10.75,0.43,0
321,41.5,0.5,15.0,0.0,10.5,0.5,0
322,41.5,0.5,15.0,0.0,11.0,1.0,0
323,41.5,0.5,14.5,0.5,11.75,1.09,0
324,41.5,0.5,14.75,0.43,12.0,0.71,0
325,41.5,0.5,15.0,0.0,12.0,0.71,0
326,41.25,0.83,15.0,0.0,12.0,0.82,0
327,41.5,0.5,15.0,0.0,12.0,0.0,0
328,42.0,0.0,15.0,0.0,12.33,0.47,0
329,41.5,0.5,14.75,0.43,11.25,0.83,0
285,35.0,2.12,19.0,2.74,18.25,4.15,1
286,34.5,1.5,17.75,2.05,20.25,3.9,1
287,33.5,2.87,16.5,6.87,22.0,2.74,1
288,38.67,4.71,16.0,2.55,19.0,2.94,1
289,42.0,2.24,13.0,1.63,22.0,1.58,1
290,43.0,2.83,11.67,0.47,17.5,2.5,1
291,35.25,2.49,18.25,3.7,18.5,3.77,1
292,34.5,1.5,17.25,4.15,17.75,7.4,1
293,36.0,2.55,21.5,2.29,18.75,4.44,1
294,31.5,6.8,18.5,3.84,21.25,3.9,1
295,41.0,1.22,11.75,3.19,22.5,0.87,1
296,43.75,1.64,11.5,2.5,13.0,5.74,1
297,37.25,1.64,18.0,3.61,13.75,5.31,1
298,36.0,0.0,20.25,1.92,16.25,5.07,1
299,35.5,2.87,17.25,2.86,21.0,2.45,1
330,42.0,0.0,15.0,0.0,9.67,0.94,0
331,42.0,0.0,15.0,0.0,9.0,0.71,0
332,42.0,0.0,15.0,0.0,8.75,1.3,0
333,42.0,0.0,15.0,0.0,9.75,0.43,0
334,42.0,0.0,15.0,0.0,9.75,0.43,0
300,31.5,5.94,17.75,4.32,21.75,1.92,1
301,41.0,1.22,15.33,2.62,21.25,0.83,1
302,44.5,0.5,11.25,3.96,17.75,0.43,1
303,39.75,3.56,14.5,4.5,23.25,2.49,1
304,33.25,0.43,23.0,1.41,12.67,8.18,1
305,36.0,0.0,13.5,3.35,21.0,0.0,1
306,35.67,4.19,19.0,2.16,20.0,2.55,1
307,36.5,7.3,16.25,2.49,22.5,1.5,1
308,43.0,1.58,13.5,4.03,18.75,2.59,1
309,39.25,3.19,14.5,6.73,21.5,5.68,1
335,42.0,0.0,15.0,0.0,10.0,0.71,0
336,42.0,0.0,15.0,0.0,9.33,0.47,0
337,42.0,0.0,15.0,0.0,9.0,0.0,0
338,42.0,0.0,15.25,0.43,9.25,0.43,0
339,42.0,0.0,15.0,0.0,9.5,1.12,0
310,34.0,1.22,21.75,0.83,20.0,2.55,1
311,36.0,0.0,19.5,1.5,23.5,0.5,1
312,35.0,3.0,19.0,4.42,21.0,2.12,1
313,40.75,0.43,15.5,2.6,21.75,1.3,1
314,43.25,1.3,6.75,4.6,18.0,7.58,1
315,41.5,3.35,10.0,2.83,15.0,2.45,1
316,36.25,0.43,19.5,3.64,19.75,3.7,1
317,35.25,1.3,21.0,2.24,15.0,6.36,1
318,37.0,2.74,20.0,3.74,23.0,2.16,1
319,38.0,3.54,19.0,1.0,17.0,1.63,1
320,42.25,1.79,12.67,3.86,21.67,0.47,1
321,42.5,2.29,11.0,2.0,15.67,2.49,1
322,36.5,0.87,17.75,4.38,19.5,4.56,1
323,35.0,1.41,21.25,1.92,13.0,5.89,1
324,36.25,2.49,17.25,2.49,20.0,1.0,1
340,42.0,0.0,14.0,0.71,9.67,0.47,0
341,42.0,0.0,12.5,0.5,7.5,1.12,0
342,42.0,0.0,12.25,0.43,7.0,0.71,0
343,42.0,0.0,12.75,0.43,6.25,1.3,0
344,42.0,0.0,13.25,0.83,8.0,1.22,0
325,36.25,3.11,13.0,0.0,17.33,4.5,1
326,41.5,0.5,12.0,3.67,21.5,1.5,1
327,44.0,0.82,12.33,2.49,21.0,3.54,1
328,40.0,3.54,12.0,0.0,22.0,1.41,1
329,33.75,1.3,20.0,2.0,20.0,3.0,1
330,35.5,1.5,16.5,3.2,18.5,6.8,1
331,35.0,5.05,18.5,3.91,17.0,4.55,1
332,40.5,1.12,13.25,7.43,23.25,0.83,1
333,43.67,1.25,13.33,1.7,23.0,0.0,1
334,41.4,3.67,11.75,1.48,19.8,3.06,1
345,42.0,0.0,12.75,0.83,7.25,1.09,0
346,42.0,0.0,13.25,0.43,7.25,1.09,0
347,42.0,0.0,13.67,0.47,8.67,0.47,0
348,42.0,0.0,13.25,1.09,8.0,0.82,0
349,42.0,0.0,12.5,0.5,8.0,0.82,0
335,35.75,0.43,16.75,5.8,16.0,4.24,1
336,36.0,0.0,16.5,3.64,21.67,0.94,1
337,32.75,4.09,19.0,3.54,19.5,3.64,1
338,33.75,8.58,15.75,3.27,21.5,1.8,1
339,42.5,1.12,11.75,1.92,21.75,1.3,1
340,43.67,2.62,11.33,2.87,11.75,6.26,1
341,37.0,1.73,15.67,2.87,21.5,3.04,1
342,35.25,1.3,16.5,2.6,21.5,2.29,1
343,32.5,0.87,16.0,2.74,20.0,3.74,1
344,33.25,6.61,14.5,3.35,21.0,0.71,1
345,41.0,1.58,10.25,5.93,21.0,1.73,1
346,43.5,2.06,14.0,2.94,16.33,3.68,1
347,37.0,1.73,15.0,4.97,24.33,0.47,1
348,35.25,1.3,18.5,2.29,17.25,3.34,1
349,38.0,1.41,19.67,1.89,22.33,1.25,1
350,34.75,6.38,14.75,1.64,18.0,4.3,1
351,41.75,1.48,13.5,1.8,21.0,0.71,1
352,44.33,2.49,12.33,3.77,15.75,5.93,1
353,38.0,2.35,9.5,2.5,15.33,5.31,1
354,35.25,1.3,14.75,3.77,21.75,0.83,1
355,33.33,4.5,17.0,1.41,16.5,3.35,1
356,34.0,5.72,15.0,4.08,15.5,4.82,1
357,42.25,2.17,15.0,2.83,19.5,1.5,1
358,39.5,3.35,13.0,3.0,20.75,1.92,1
359,35.25,1.3,18.0,4.24,15.67,1.7,1
360,35.25,2.49,14.25,2.05,22.0,2.35,1
361,36.25,4.55,17.0,2.12,21.0,0.0,1
362,38.0,1.87,12.0,4.55,20.0,1.41,1
363,39.5,1.5,12.0,0.71,21.0,0.0,1
364,44.67,0.47,9.5,1.5,12.33,5.31,1
365,42.0,3.0,17.5,0.5,14.25,8.07,1
366,37.33,1.25,16.33,1.25,17.5,7.76,1
367,32.75,2.17,17.75,2.17,15.25,3.83,1
368,33.75,2.49,21.0,1.73,20.0,2.12,1
369,35.75,4.38,16.25,3.11,20.0,2.12,1
370,38.5,4.61,14.75,1.09,18.75,4.6,1
371,41.0,3.24,12.33,1.89,22.25,2.68,1
372,34.5,1.5,15.75,1.79,19.0,2.12,1
373,36.0,0.0,15.0,0.71,20.5,0.87,1
374,34.5,5.32,17.0,2.83,20.67,0.94,1
350,42.0,0.0,12.75,0.83,8.0,0.82,0
351,42.0,0.0,12.0,0.0,9.5,0.5,0
352,42.0,0.0,12.25,0.43,8.33,0.94,0
353,41.67,0.47,12.67,0.47,0.0,0.0,0
354,42.0,0.0,12.75,0.43,6.33,0.47,0
355,42.0,0.0,13.33,0.47,6.75,0.83,0
356,42.33,0.47,15.0,0.0,7.25,0.43,0
357,42.0,0.0,15.0,0.0,7.25,1.48,0
358,42.0,0.0,15.0,0.0,7.75,1.3,0
359,42.0,0.0,15.0,0.71,8.5,0.5,0
375,35.75,2.77,17.0,4.97,20.5,1.12,1
376,43.0,2.83,17.33,3.86,18.0,8.49,1
377,39.33,2.49,14.0,2.83,22.67,2.62,1
378,35.67,0.47,14.67,1.25,14.0,3.46,1
379,34.5,1.5,17.25,3.27,18.75,0.43,1
360,42.0,0.0,14.67,0.47,9.0,0.0,0
361,42.0,0.0,15.0,0.0,9.0,0.0,0
362,42.0,0.0,15.0,0.0,8.5,0.87,0
363,42.5,0.5,14.75,0.43,8.25,1.48,0
364,44.67,0.47,12.0,0.0,10.67,0.94,0
365,45.0,0.0,13.0,0.82,11.25,1.3,0
366,44.0,0.82,14.67,0.47,12.0,1.22,0
367,43.25,0.83,14.75,0.43,11.25,0.83,0
368,42.5,0.5,14.5,0.5,11.25,0.43,0
369,42.5,0.5,13.67,0.94,9.67,0.47,0
380,34.25,3.49,17.5,4.15,21.75,1.3,1
381,37.25,2.17,16.0,2.12,19.5,3.2,1
382,41.25,2.59,12.0,3.54,20.0,4.64,1
383,40.25,3.19,15.0,2.45,21.0,2.45,1
384,35.0,1.22,19.25,1.3,16.5,4.15,1
385,36.0,0.0,16.75,5.36,20.25,1.3,1
386,30.33,2.49,21.0,2.12,21.33,2.36,1
387,36.75,2.49,14.75,2.49,20.75,1.79,1
388,41.67,2.49,15.33,0.47,22.25,2.68,1
389,40.75,3.27,16.25,1.48,19.5,4.5,1
390,34.5,1.5,19.25,1.09,16.0,3.16,1
391,36.75,1.3,20.0,1.73,19.5,1.5,1
392,33.0,7.07,15.0,5.83,21.0,1.87,1
393,37.0,1.73,13.75,6.18,20.25,2.49,1
394,41.75,2.17,14.75,2.28,21.25,3.63,1
370,42.5,0.5,13.33,0.47,10.0,1.41,0
371,42.5,0.5,13.5,0.5,9.75,1.3,0
372,42.5,0.5,12.33,0.47,9.0,0.0,0
373,42.67,0.47,13.5,0.5,8.0,0.82,0
374,42.67,0.47,12.75,0.43,8.0,1.41,0
395,40.5,3.2,12.75,2.28,22.0,2.45,1
396,35.25,1.3,21.0,1.63,17.33,3.4,1
397,36.0,2.12,16.75,0.83,17.5,2.18,1
398,34.0,5.61,20.0,1.22,20.75,1.64,1
399,37.0,1.73,16.75,3.11,21.75,0.83,1
375,43.0,0.82,13.0,0.82,8.0,1.0,0
376,42.75,0.83,12.75,0.83,8.0,1.22,0
377,42.5,0.5,12.5,0.5,8.0,0.71,0
378,42.5,0.5,13.0,0.0,8.67,0.47,0
379,42.5,0.5,13.25,0.43,10.25,1.09,0
380,42.75,0.83,12.25,0.43,12.5,0.5,0
381,42.5,0.5,12.0,0.0,12.25,0.43,0
382,42.25,0.43,12.0,0.0,11.33,0.47,0
383,42.5,0.5,12.0,0.0,11.5,0.5,0
384,42.0,0.0,12.0,0.0,11.0,1.0,0
385,42.25,0.43,12.0,0.0,11.75,0.43,0
386,42.0,0.0,12.0,0.0,11.0,0.82,0
387,42.0,0.0,12.0,0.0,11.33,0.47,0
388,42.25,0.43,12.25,0.43,10.33,0.47,0
389,42.33,0.47,11.67,0.47,10.0,0.82,0
400,40.33,1.25,14.5,0.87,24.0,0.0,1
401,43.25,1.79,14.33,1.7,22.0,2.12,1
402,33.0,0.0,17.33,2.05,17.5,4.77,1
403,36.0,0.0,13.5,1.5,21.5,0.5,1
404,33.67,3.86,19.0,2.94,21.0,2.55,1
390,42.0,0.0,12.0,0.0,9.25,0.43,0
391,42.0,0.0,12.0,0.0,8.67,0.47,0
392,42.0,0.0,12.0,0.0,8.75,0.43,0
393,42.25,0.43,12.25,0.43,8.75,0.43,0
394,42.25,0.43,13.75,0.83,7.0,0.0,0
395,42.25,0.43,14.5,0.5,8.75,0.43,0
396,42.0,0.0,13.75,0.83,7.25,1.48,0
397,42.5,0.5,13.25,0.43,5.75,1.09,0
398,42.25,0.43,13.33,0.94,6.0,1.63,0
399,42.25,0.43,12.5,0.5,5.33,0.47,0
400,42.67,0.47,13.0,0.82,6.67,1.7,0
401,42.33,0.47,14.0,0.82,8.0,0.71,0
402,42.0,0.0,14.67,0.47,8.25,0.43,0
403,42.25,0.43,14.0,0.82,8.5,0.5,0
404,42.0,0.0,14.5,0.5,9.0,0.71,0
405,38.0,1.41,16.67,1.25,20.25,1.3,1
406,40.0,2.92,15.33,1.7,20.5,3.2,1
407,42.0,2.12,13.25,3.19,19.75,7.12,1
408,35.25,2.49,16.0,0.82,12.5,9.34,1
409,35.25,1.3,14.5,1.5,21.5,0.5,1
405,42.0,0.0,14.0,0.71,8.0,0.71,0
406,42.25,0.43,13.5,0.87,8.0,0.82,0
407,42.0,0.0,13.25,0.43,6.25,0.83,0
408,42.0,0.0,14.0,0.82,5.67,1.7,0
409,42.67,0.47,14.25,0.43,5.0,1.63,0
410,36.25,0.83,22.0,1.58,19.25,1.79,1
411,29.25,6.5,17.5,2.69,20.25,1.3,1
412,38.5,2.5,14.67,2.62,23.25,1.3,1
413,40.75,1.48,15.5,2.6,18.0,2.12,1
414,36.5,0.87,23.0,1.0,19.0,3.74,1
410,42.5,0.5,14.0,0.0,5.33,1.25,0
411,42.5,0.5,14.0,0.0,4.75,1.09,0
412,42.25,0.43,13.5,0.5,6.33,0.47,0
413,42.5,0.5,13.75,0.83,5.75,1.09,0
414,42.0,0.0,14.0,0.0,6.5,0.5,0
415,35.75,0.43,19.0,1.58,18.5,2.6,1
416,37.0,1.41,20.33,1.7,20.0,4.0,1
417,35.25,3.77,15.33,3.4,21.0,2.74,1
418,36.33,0.47,14.67,4.5,23.0,1.0,1
419,41.5,1.5,13.67,1.25,22.0,1.87,1
415,42.0,0.0,14.33,0.47,6.75,1.48,0
416,42.25,0.43,14.5,0.5,7.33,0.47,0
417,42.25,0.43,14.25,0.43,6.67,1.25,0
418,42.25,0.43,14.5,0.5,6.0,1.63,0
419,42.5,0.5,15.0,0.0,5.0,0.71,0
420,39.25,2.17,17.33,0.94,16.0,5.66,1
421,36.0,0.0,18.5,2.96,17.67,2.49,1
422,31.5,6.18,15.5,4.61,21.25,1.79,1
423,37.0,2.74,20.0,3.56,21.75,1.64,1
424,36.0,3.0,13.75,6.22,22.0,1.22,1
425,41.25,3.03,15.67,0.94,17.5,4.03,1
426,36.25,0.43,18.0,4.24,22.67,2.36,1
427,36.0,0.0,20.5,2.06,17.33,2.05,1
428,35.0,1.41,19.75,1.64,22.0,2.16,1
429,32.25,5.54,21.0,1.22,21.5,2.5,1
420,42.5,0.5,15.0,0.0,5.33,0.94,0
421,42.25,0.43,15.0,0.0,5.33,1.89,0
422,42.25,0.43,15.0,0.0,6.5,0.5,0
423,42.5,0.5,14.67,0.47,8.67,0.94,0
424,42.5,0.5,14.5,0.5,6.67,1.25,0
425,42.25,0.43,14.33,0.47,8.0,1.0,0
426,42.0,0.0,12.5,0.5,7.0,0.71,0
427,42.0,0.0,12.5,0.87,5.33,0.94,0
428,42.0,0.0,14.5,0.5,5.0,2.83,0
429,40.33,1.25,15.0,0.0,8.0,1.87,0
430,38.0,3.56,15.0,3.74,22.75,1.09,1
431,39.75,2.59,14.0,2.55,21.0,5.24,1
432,40.5,3.2,14.33,2.05,19.67,4.19,1
433,35.75,0.43,19.6,2.73,15.8,4.71,1
434,35.0,1.73,15.67,1.25,19.67,1.25,1
430,39.75,0.83,11.25,0.83,4.25,1.48,0
431,38.5,0.87,4.0,1.0,7.0,0.71,0
432,37.25,1.3,6.25,1.92,9.75,1.09,0
433,37.75,1.09,13.0,2.12,7.0,2.0,0
434,38.75,0.43,16.75,0.43,7.25,1.48,0
435,36.0,4.74,18.5,1.5,18.5,1.66,1
436,37.0,3.56,15.25,4.71,19.0,2.94,1
437,36.0,0.0,15.67,4.5,21.25,0.43,1
438,40.0,1.0,11.25,3.96,21.25,0.43,1
439,41.25,1.3,13.0,2.24,20.0,2.12,1
435,38.5,0.5,13.0,1.63,8.67,0.47,0
436,39.0,0.0,9.25,4.76,7.75,1.09,0
437,39.0,0.0,12.5,1.8,12.0,0.0,0
438,38.25,0.83,18.25,0.43,16.33,1.25,0
439,38.0,1.22,18.0,0.0,18.25,0.43,0
440,39.67,0.94,17.33,0.94,15.75,0.83,0
441,38.5,0.5,15.0,1.41,12.5,2.29,0
442,39.0,0.0,12.33,3.09,14.25,3.27,0
443,40.0,0.71,16.0,1.22,18.25,0.43,0
444,41.75,0.43,13.25,1.09,16.0,1.58,0
440,36.6,1.2,20.8,2.48,17.75,5.07,1
441,35.0,1.41,18.0,0.0,20.0,0.82,1
442,30.8,3.54,19.6,1.62,21.0,3.08,1
443,38.67,1.89,11.33,4.03,21.75,1.3,1
444,40.25,2.59,13.67,0.94,23.0,2.35,1
445,41.0,3.24,14.0,1.58,16.5,8.17,1
446,35.75,0.83,19.25,2.49,14.5,6.5,1
447,34.5,1.5,14.25,3.9,21.25,2.28,1
448,33.75,4.32,17.25,4.15,22.5,1.5,1
449,39.0,2.12,15.5,3.77,22.0,2.12,1
450,42.0,2.12,14.0,0.82,23.0,0.82,1
451,38.25,2.28,13.5,3.35,20.25,1.92,1
452,34.5,1.5,22.33,1.25,16.33,4.11,1
453,36.0,0.0,17.0,1.1,20.0,4.64,1
454,34.75,5.76,15.75,6.98,19.75,0.43,1
445,41.75,0.43,13.0,0.71,12.25,0.43,0
446,42.0,0.0,15.0,0.0,12.25,0.43,0
447,42.0,0.0,15.75,0.43,12.75,0.83,0
448,41.5,0.5,16.0,0.71,13.0,0.71,0
449,42.0,0.0,15.5,0.5,13.5,1.5,0
455,38.75,1.79,15.0,2.74,20.5,3.35,1
456,40.25,1.79,15.25,0.43,23.25,1.3,1
457,42.67,2.62,12.0,2.45,20.75,3.27,1
458,35.67,0.47,20.5,2.5,20.67,1.89,1
459,35.75,0.43,15.25,2.38,18.0,3.67,1
450,42.0,0.0,15.25,0.43,14.75,0.83,0
451,42.75,0.43,15.5,0.5,15.0,0.71,0
452,42.5,0.5,15.5,0.87,15.25,0.43,0
453,42.25,0.43,15.5,0.5,15.5,0.5,0
454,42.5,0.5,15.25,0.43,15.0,0.0,0
455,42.5,0.5,15.25,0.43,15.5,0.5,0
456,42.75,0.83,15.33,0.47,15.0,0.82,0
457,43.67,0.47,15.0,0.0,15.33,0.47,0
458,43.67,0.47,15.0,0.0,15.67,0.47,0
459,42.67,0.47,15.33,0.47,15.75,0.83,0
460,43.0,1.0,15.5,0.87,15.75,0.83,0
461,42.75,0.43,15.5,0.5,14.75,0.83,0
462,43.0,1.0,16.75,0.43,15.25,0.83,0
463,42.5,0.5,15.5,0.87,15.5,1.12,0
464,42.5,0.5,15.0,0.0,16.0,0.71,0
460,29.0,7.25,19.25,1.3,19.5,2.6,1
461,36.25,3.9,14.67,4.11,21.5,1.5,1
462,39.25,2.17,16.33,3.09,23.5,0.87,1
463,42.0,2.55,11.25,2.86,21.25,2.77,1
464,35.5,1.5,21.0,3.67,18.0,2.55,1
465,42.5,0.5,15.33,0.47,15.33,0.47,0
466,43.25,0.83,15.0,0.0,15.0,0.0,0
467,43.67,0.47,15.25,0.43,15.33,0.47,0
468,43.25,0.83,14.5,0.5,15.5,0.5,0
469,43.25,0.83,14.5,0.87,15.5,0.5,0
470,43.33,0.47,15.33,0.47,16.5,0.87,0
471,43.33,0.47,15.0,0.0,16.25,0.43,0
472,43.5,0.5,14.75,0.43,14.75,0.43,0
473,43.5,0.5,14.5,0.5,15.75,0.83,0
474,43.5,0.5,15.0,0.0,14.75,1.09,0
475,43.5,0.5,15.0,0.0,16.0,0.71,0
476,43.75,0.43,14.75,0.43,17.25,0.83,0
477,43.75,0.83,14.0,0.82,17.33,0.47,0
478,43.75,0.43,14.25,0.43,17.25,0.83,0
479,44.0,0.82,15.0,0.0,17.67,0.47,0
480,44.33,0.47,15.0,0.0,17.0,0.71,0
481,44.25,0.83,14.75,0.43,15.5,0.5,0
482,44.4,0.8,15.0,0.0,15.25,0.43,0
483,43.67,0.47,15.0,0.0,16.0,0.71,0
484,43.75,0.83,15.0,0.0,15.5,0.5,0
465,36.25,2.17,16.5,1.12,15.33,5.31,1
466,37.5,3.2,19.0,2.45,20.25,2.86,1
467,38.25,1.92,16.67,4.19,21.0,2.16,1
468,42.33,1.25,11.0,3.74,21.67,0.94,1
469,34.5,4.39,12.33,2.05,14.25,7.79,1
470,34.5,1.5,21.67,0.94,15.33,2.36,1
471,36.0,0.0,19.5,1.5,22.0,2.45,1
472,37.5,1.5,17.5,7.26,23.0,1.41,1
473,38.75,1.09,15.5,5.55,21.75,2.49,1
474,41.75,1.79,12.25,1.09,18.0,4.64,1
475,38.0,2.55,18.25,2.17,20.0,4.74,1
476,36.0,0.0,19.0,1.41,13.67,1.25,1
477,37.0,1.73,17.75,0.43,22.5,0.87,1
478,37.0,3.74,19.0,4.18,22.0,1.41,1
479,38.75,1.92,16.75,3.49,21.0,3.67,1
485,43.5,0.5,15.0,0.0,15.75,0.83,0
486,43.5,0.5,14.75,0.43,15.0,1.22,0
487,43.5,0.5,15.0,0.0,16.25,0.43,0
488,42.75,0.83,16.5,0.87,17.5,0.5,0
489,39.0,2.12,14.5,2.18,15.0,2.12,0
480,41.75,1.79,8.75,6.87,23.25,0.83,1
481,39.5,3.57,15.0,0.0,19.25,3.27,1
482,35.0,1.41,19.33,1.25,19.5,3.2,1
483,36.0,0.0,18.5,0.5,21.25,4.76,1
484,33.33,2.87,20.25,1.79,23.75,0.43,1
485,38.5,1.5,18.67,2.62,22.33,1.7,1
486,41.25,1.92,11.33,1.7,22.33,0.94,1
487,40.5,3.2,13.0,2.16,13.5,4.56,1
488,34.0,1.41,17.75,3.7,18.33,4.19,1
489,34.25,1.3,17.5,0.5,18.25,4.26,1
490,34.0,3.67,21.0,3.67,22.5,1.5,1
491,38.33,2.05,18.33,2.49,22.25,1.3,1
492,39.5,1.66,13.25,3.34,20.75,1.09,1
493,40.5,2.96,14.33,3.4,13.67,3.09,1
494,35.25,1.3,20.0,1.22,20.75,1.09,1
490,38.0,0.71,7.75,0.83,13.0,1.58,0
491,39.0,0.0,8.5,1.12,12.25,0.43,0
492,39.5,0.5,9.5,0.5,12.0,0.0,0
493,39.25,0.43,9.5,0.5,13.33,1.25,0
494,39.5,0.5,8.75,1.09,14.5,0.87,0
495,35.25,1.3,13.5,3.35,19.25,2.49,1
496,34.25,3.03,19.5,2.29,14.0,5.1,1
497,37.5,1.5,18.0,4.24,15.0,3.24,1
498,41.75,2.49,15.33,2.49,19.67,1.25,1
