avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
48,0,5.75,0.43,5,0.71,0
48,0,6,0,3.33,0.47,0
48,0,6.75,0.43,3.67,1.25,0
48,0,7,0,3.5,0.5,0
48,0,7.25,0.43,3.75,1.3,0
48,0,7.75,0.43,3.75,0.83,0
48,0,8,0,3.5,0.87,0
48,0,8.5,0.5,3,0.82,0
48,0,8,0,3.25,1.3,0
48,0,7.5,0.5,3.75,0.83,0
48,0,7,0,5,0,0
48,0,6.75,0.43,5.25,0.83,0
48,0,6,0,5.25,0.83,0
48,0,6,0,6,0,0
48,0,6.33,0.47,5.25,0.43,0
48,0,7,0,4,0.71,0
48,0,7,0,4.25,0.43,0
48,0,7,0,3.75,0.83,0
48,0,7.5,0.5,3.75,0.43,0
48,0,8,0,4,1,0
48,0,8,0,3.5,0.5,0
48,0,8,0,3.5,0.5,0
48,0,8,0,3,0.82,0
48,0,8,0,4,1,0
48,0,7.25,0.43,4,1.22,0
48,0,7,0,4.33,0.94,0
48,0,7,0,4.25,1.09,0
48,0,6.5,0.87,4.5,1.12,0
48,0,5.25,0.43,4.75,0.43,0
48,0,5,0,4,0.82,0
48,0,5.5,0.5,4.67,1.25,0
48,0,5,0,5.25,0.83,0
48,0,5.25,0.43,5.75,0.43,0
48,0,5.75,0.43,6.25,0.43,0
48,0,6.5,0.5,6,0.71,0
48,0,7.25,0.43,5.75,0.43,0
48,0,8,0,5.33,0.94,0
48,0,8.25,0.43,5.33,0.94,0
48,0,9,0,5.33,0.47,0
48,0,8.33,0.47,5.25,0.43,0
48,0,8,0,4.75,0.83,0
48,0,8,0,5.25,0.43,0
48,0,8,0,4.75,0.83,0
48,0,8.75,0.43,4.75,0.83,0
48,0,8.25,0.43,3.67,0.47,0
48,0,8.75,0.43,3.67,0.47,0
48,0,10.5,0.5,2,0,0
48,0,9.75,0.83,1,0,0
48,0,8.75,0.43,1,0,0
48,0,8.5,0.5,6,0,0
48,0,9,0,3.5,1.5,0
48,0,8.25,0.43,2,1,0
48,0,8,0,2.33,1.25,0
48,0,8,0,1,0,0
48,0,7.25,0.43,0,0,0
48,0,7.25,0.43,2,0,0
48,0,8.5,0.5,1,0,0
48,0,9,1,6,0,0
48,0,9,0,3.5,0.5,0
48,0,9,0,2.25,1.09,0
48,0,8.33,0.47,2.5,0.5,0
48,0,7.5,0.5,5.5,0.5,0
48,0,7.75,0.43,5,0.71,0
48,0,7.5,0.5,4.67,1.25,0
48,0,5.67,0.47,5,1,0
48,0,6.33,1.25,4.25,0.43,0
48,0,7.67,1.25,4.75,2.38,0
48,0,5.5,2.5,2.33,0.94,0
48,0,7.33,1.25,4,0.82,0
48,0,10.5,0.87,5,0,0
48,0,10.75,0.83,0,0,0
48,0,9.33,0.94,1,0,0
48,0,10,1.41,2,0,0
48,0,8,0.71,4.5,1.5,0
48,0,6.25,2.68,5,0.82,0
48,0,6.5,1.5,4,2.16,0
48,0,4.5,1.66,1,0,0
48.33,0.47,2.33,1.25,3,1.87,0
48,0,6.67,2.05,3.75,3.11,0
48.25,0.43,11,0.71,10,1.58,0
48,0,7.67,2.62,8,2.45,0
48.25,0.83,6.25,2.17,6,2,0
48,0,10.25,1.48,3,0,0
48,0,7.5,2.29,3.67,3.77,0
48,0,5.5,2.87,3.75,2.77,0
48.33,0.47,10.67,0.94,0,0,0
48,0,9,0.71,3.67,1.25,0
48,0,6.33,0.47,7.33,2.49,0
48,0,6,1,6.25,0.43,0
48,0,4,1.41,2,1,0
48,0,5.5,3.2,4.33,2.36,0
48,0,7,1.22,4.75,1.3,0
48,0,7,0.71,3,0.82,0
48,0,7.5,1.12,2,0.82,0
48,0,8,1,1,0,0
48,0,7.5,1.5,1,0,0
48,0,7.25,1.48,2,0,0
48,0,6.75,1.48,2,1,0
48,0,7.5,1.12,4.5,0.5,0
48,0,6.33,0.94,0,0,0
48,0,6.25,0.83,2,0,0
48,0,6.67,0.94,6,0,0
48,0,9.5,0.87,3,0,0
48,0,9,0.82,2,0.82,0
48,0,7,0.71,4,2,0
48,0,7,0.71,3.75,0.43,0
48,0,7,0.71,2.67,0.94,0
48,0,9.25,0.43,1.67,0.94,0
48,0,9.75,0.43,1.5,0.5,0
48,0,9.25,0.43,1.33,0.47,0
48,0,9.5,0.5,1,0,0
48,0,10.25,0.43,3,0,0
48,0,10.67,0.47,2,0,0
48,0,10.75,0.43,1.5,0.5,0
48,0,10.25,0.43,1.5,0.5,0
48,0,10,0,1,0,0
48,0,9.67,0.47,1,0,0
48,0,9.75,0.43,2,0,0
48,0,9.5,0.5,1.5,0.5,0
48,0,9.5,0.5,1.33,0.47,0
48,0,9.25,0.43,1.75,0.43,0
48,0,9.25,0.43,1.67,0.47,0
48,0,9,0,2,0.82,0
48,0,8.5,0.5,2,1,0
48,0,8.5,0.5,1.75,0.83,0
48,0,8.33,0.47,2,0,0
48,0,8,0,2.33,0.47,0
48,0,7.25,0.43,3.25,0.43,0
48,0,7,0,4,0,0
48,0,7,0,3,0,0
48,0,7,0,2,0.71,0
48,0,7,0,2.5,0.5,0
48,0,6.75,0.43,2.67,0.47,0
48,0,6,0,2.5,0.5,0
48,0,6.25,0.43,2.67,0.47,0
48,0,6.5,0.5,2,0,0
48,0,6.5,0.5,1.75,0.83,0
48,0,6,0,2.33,0.47,0
48,0,6,0,2,0,0
48,0,6,0,2.5,1.5,0
48,0,6,0,3,0,0
48,0,5.5,0.5,3,0,0
48,0,6.33,0.47,1.5,0.5,0
48,0,6.25,0.43,1.5,0.5,0
48,0,6.75,0.43,1.67,0.47,0
48,0,6,0,2.25,0.83,0
48,0,7,0,2.25,0.83,0
48,0,6.25,0.43,2.25,1.3,0
48,0,6.33,0.47,2,0,0
48,0,6,0,1.5,0.5,0
48,0,5.5,0.5,2,0,0
48,0,5.25,0.43,2,0.71,0
48,0,5,0,3.5,0.5,0
48,0,5,0,1.75,0.43,0
48,0,6,0.82,2.5,1.12,0
48,0,5.25,0.43,2.25,0.83,0
48,0,5.25,0.43,2.5,0.87,0
48,0,5,0,2.5,1.5,0
48,0,5,0,2.33,0.47,0
48,0,5,0,2,1,0
48,0,5.33,0.47,0,0,0
48,0,5.75,0.43,2,0,0
48,0,6.25,0.43,2.33,1.25,0
48,0,6,0,2,0.82,0
48,0,6.25,0.43,2,0,0
48,0,6,0,2,0,0
48,0,5.75,0.43,2.67,0.47,0
48,0,6,0,1.75,0.83,0
48,0,5.5,0.5,2,1,0
48,0,5.75,0.43,2,0.82,0
48,0,5.25,0.43,2.5,0.5,0
48,0,5,0,2.5,0.5,0
48,0,5.25,0.43,2.5,0.5,0
48,0,5,0,2.5,0.5,0
48,0,6,0.71,1.75,0.43,0
48,0,5.75,0.43,2.67,0.47,0
48,0,5.5,0.5,1.33,0.47,0
48,0,5.5,0.5,1.75,0.83,0
48,0,6,0,1.75,0.43,0
48,0,5.75,0.43,1.75,0.83,0
48,0,5.25,0.43,2,0,0
48,0,5.5,0.5,1.33,0.47,0
48,0,6,0,2,0,0
48,0,5,0,2,0,0
48,0,5,0,2.33,0.47,0
48,0,5,0,2,0.82,0
48,0,5,0,2,1,0
48,0,5,0,1.67,0.94,0
48,0,4.25,0.43,2.5,0.5,0
48,0,4.5,0.5,2,0,0
48,0,4.75,0.43,1.75,0.43,0
48,0,4.67,0.47,2.5,0.5,0
48,0,5,0,2,0,0
48,0,5.25,0.43,2.5,0.5,0
48,0,5,0,1,0,0
48,0,5,0,1,0,0
48,0,5,0,1,0,0
48,0,4.67,0.47,2,0,0
48,0,5,0,2,0.82,0
48,0,4.67,0.94,1.5,0.5,0
48,0,4.75,0.43,2,1,0
48,0,4.67,0.47,2,0,0
48,0,4.75,0.43,1.67,0.94,0
48,0,4.67,0.47,1.5,0.5,0
48,0,5.33,0.47,3,0,0
48,0,5.75,0.43,1.67,0.94,0
48,0,6.5,0.5,1,0,0
48,0,6.25,0.43,2.5,0.5,0
48,0,5.5,0.5,2,0.82,0
48,0,5.25,0.43,1.75,0.43,0
48,0,6,0,0,0,0
48,0,6,0,0,0,0
48,0,5.38,0.49,2.43,0.82,0
48,0,5.38,0.49,2.43,0.82,0
48,0,6,0,2,0,0
48,0,5.5,0.5,2,0,0
48,0,5.5,0.5,2.33,1.25,0
48,0,6,0,2.33,0.47,0
48,0,5.5,0.5,1.67,0.94,0
48,0,6.33,0.47,1.5,0.5,0
48,0,6.75,0.43,1,0,0
48,0,7,0,1,0,0
48,0,7,0,1,0,0
48,0,6,0,1.33,0.47,0
48,0,5.67,0.47,1,0,0
48,0,5.67,0.47,2,0,0
48,0,5.75,0.43,2,0.82,0
48,0,6,0,1,0,0
48,0,6.33,0.47,1,0,0
48,0,6.25,0.43,1,0,0
48,0,6,0,1,0,0
48,0,6.25,0.43,1,0,0
48,0,6,0,1,0,0
48,0,5.75,0.43,1,0,0
48,0,6,0.71,1,0,0
48,0,6,0,1,0,0
48,0,6,0,1,0,0
48,0,6,0.82,4.5,1.5,0
48,0,8,0.71,4.4,0.8,0
48,0,9,0,4.5,1.12,0
48,0,9.5,0.5,4,0.82,0
48,0,9.33,0.47,2.67,0.47,0
48,0,9,0,3.33,0.47,0
48,0,8.5,0.5,4,0.82,0
48,0,7.33,0.47,3,0,0
48,0,6.75,0.43,1,0,0
48,0,5.75,0.43,3,0,0
48,0,5.67,0.47,1.5,0.5,0
48,0,5.75,0.43,2,0,0
48,0,6,0,1.5,0.87,0
48,0,6.25,0.43,1.33,0.47,0
48,0,6.25,0.43,1,0,0
48,0,6.25,0.43,1.33,0.47,0
48,0,6.25,0.43,1.33,0.47,0
48,0,6,0,1.75,0.83,0
48,0,6,0,3,0,0
48,0,6,0,1.5,0.5,0
48,0,5.67,0.47,2,0,0
48,0,6,0,1.75,0.83,0
48,0,6,0,3,0,0
48,0,6,0,2.33,0.47,0
48,0,5.67,0.47,2,0.71,0
48,0,6,0,2,0.82,0
48,0,6.25,0.43,2.33,0.47,0
48,0,7,0,2.75,0.83,0
48,0,6,0,2.25,0.83,0
48,0,7,0,2.33,0.94,0
48,0,7,0.71,2.5,0.5,0
48,0,6.25,0.43,3.33,1.25,0
48,0,7,0,3,0,0
48,0,7,0,2.5,1.12,0
48,0,7.33,0.47,4,0,0
48,0,7,0.71,2,1,0
48,0,6.25,0.43,1.5,0.5,0
48,0,6.25,0.43,1.67,0.47,0
48,0,6,0,1.5,0.5,0
48,0,5.67,0.47,1,0,0
48,0,6,0,2,0.82,0
48,0,5.5,0.5,2,0,0
48,0,5.75,0.43,1,0,0
48,0,5.25,0.43,1.25,0.43,0
48,0,6.25,0.83,2.33,0.94,0
48,0,6.5,0.5,1.67,0.94,0
48,0,6.75,0.43,2,1,0
48,0,6,0,1,0,0
48,0,6,0,1,0,0
48,0,6,0,1,0,0
48,0,6,0,1,0,0
48,0,5.67,0.47,1.33,0.47,0
48,0,5.67,0.47,1,0,0
48,0,5.25,0.43,2,0,0
48,0,6.25,0.83,2,0.82,0
48,0,6.25,0.43,2,0,0
48,0,6.5,0.5,1.67,0.94,0
48,0,6,0.71,1.25,0.43,0
48,0,6,0,1,0,0
48,0,5.75,0.43,1,0,0
48,0,5.33,0.47,1,0,0
48,0,5,0,1.6,0.49,0
48,0,4.67,0.47,1.33,0.47,0
48,0,4.75,0.43,2,0,0
48,0,5,0,1.5,0.5,0
48,0,5,0,1,0,0
48,0,5,0,1.67,0.94,0
48,0,5,0,1.75,0.43,0
48,0,5.25,0.43,2.33,0.47,0
48,0,6,0,2,0.82,0
48,0,6,0,2.33,0.47,0
48,0,6,0,2,0,0
48,0,6.25,0.43,2,0.71,0
48,0,6,0,1.67,0.94,0
48,0,6,0,2,1,0
48,0,5.25,0.43,2.67,0.94,0
48,0,5.5,0.5,2,0.82,0
48,0,6.25,0.43,1.33,0.47,0
48,0,6.33,0.47,1,0,0
48,0,6.25,0.43,1.5,0.5,0
48,0,6,0,2,0.82,0
48,0,6,0,1.5,0.5,0
48,0,6,0,1.67,0.94,0
48,0,6,0,2,0.82,0
48,0,5.67,0.47,2,1,0
48,0,5,0,1.75,0.83,0
48,0,5.25,0.43,2.67,0.94,0
48,0,5,0,1.75,0.83,0
48,0,5,0,2.25,0.83,0
48,0,5,0,2,0.82,0
48,0,5.25,0.43,2,0.71,0
48,0,6,0,1.25,0.43,0
48,0,6,0,1.75,0.83,0
48,0,6,0,1.5,0.5,0
48,0,6,0,2,0.82,0
48,0,6,0,1,0,0
48,0,6,0,1.33,0.47,0
48,0,5.67,0.47,1,0,0
48,0,5.75,0.43,1,0,0
48,0,5.75,0.43,1.5,0.5,0
48,0,5.75,0.43,1.33,0.47,0
48,0,5.5,0.5,2.5,0.5,0
48,0,5.75,0.43,2,0.82,0
48,0,5.67,0.47,1.5,0.5,0
48,0,5.75,0.43,2.5,0.5,0
48,0,6.25,0.43,1,0,0
48,0,6.25,0.43,2,0,0
48,0,6,0,2.67,1.25,0
48,0,6.75,0.43,4.33,0.47,0
48,0,7,0,4.25,0.83,0
48,0,6.5,0.5,3,0.71,0
48,0,6.25,0.43,2,0,0
48,0,5.67,0.47,1,0,0
48,0,6.33,0.47,4,0.82,0
48,0,6.5,0.5,3.5,1.8,0
48,0,6.5,0.5,2,0,0
48,0,8.25,0.43,1.5,0.5,0
48,0,8.5,0.5,1,0,0
48,0,7,0,1.25,0.43,0
48,0,7,0,2,0,0
48,0,6.5,0.5,3.67,0.47,0
48,0,5.75,0.43,4.5,1.12,0
48,0,5.5,0.5,3.75,0.43,0
48,0,6,0,4,0.82,0
48,0,5.75,0.43,4,1.22,0
48,0,6,0,4,0.82,0
48,0,6,0,3.33,0.47,0
48,0,6.25,0.43,2.75,0.43,0
48,0,6.25,0.43,3,0,0
48,0,5.33,0.47,2.25,0.83,0
48,0,6.5,0.5,2.5,0.5,0
48,0,6.5,0.5,3,1.41,0
48,0,6.5,0.5,4.75,0.83,0
48,0,6,0,5.25,0.83,0
48,0,6,0,4.25,1.3,0
48,0,6,0,4,1,0
48,0,6.5,0.5,4,0,0
48,0,6.75,0.43,4.5,0.87,0
48,0,7,0,4.25,0.83,0
48,0,6.75,0.43,4.25,0.83,0
48,0,6.5,0.5,4.33,0.94,0
48,0,6.5,0.5,4,0,0
48,0,6.25,0.43,4,1.22,0
48,0,6.25,0.43,4.25,0.83,0
48,0,6,0,4.5,1.12,0
48,0,5.75,0.43,4.75,0.43,0
48,0,6,0,4,1,0
48,0,6,0,4.5,1.12,0
48,0,6,0,3.33,0.47,0
48,0,6,0.71,4.5,1.12,0
48,0,6.25,0.43,3.5,0.5,0
48,0,6,0,4,0,0
48,0,6.8,0.4,3.5,0.5,0
48,0,6.33,0.47,3.5,0.5,0
48,0,6.25,0.43,4,1.22,0
48,0,6,0,4,1.22,0
48,0,6.25,0.43,4.33,1.25,0
48,0,6,0,4,0.71,0
48,0,6,0,4,0.71,0
48,0,6,0,3,0.82,0
48,0,5.33,0.47,2.67,0.47,0
48,0,5,0,2.25,1.3,0
48,0,5,0,3.75,1.3,0
48,0,4.75,0.43,3.67,0.47,0
48,0,5,0,5,0,0
48,0,5,0,4.25,1.09,0
48,0,6,0,5.67,1.25,0
48,0,6,0,5.25,0.43,0
48,0,7,0,4.33,0.94,0
48,0,7,0,5.33,0.94,0
48,0,7,0,4.5,0.5,0
48,0,7,0,6,0,0
48,0,8,0.63,5,0.89,0
48,0,8.25,0.83,3.33,0.47,0
48,0,9.25,0.43,1.75,0.43,0
48,0,8.67,0.47,2,1,0
48,0,6.25,0.43,1.75,0.83,0
48,0,5.25,0.43,3.75,0.83,0
48,0,3.75,0.83,5,1.22,0
48,0,3,0,5.67,0.47,0
48,0,3.25,0.43,5.33,0.47,0
48,0,2.25,0.43,5.67,0.47,0
48,0,2,0,5.33,0.47,0
48,0,1.67,0.47,5.33,0.47,0
48,0,1.5,0.5,5,1,0
48,0,1.75,0.43,6.5,0.5,0
48,0,1,0,6.67,0.47,0
48,0,1.33,0.47,5.75,0.43,0
48,0,2,0,4.5,1.12,0
48,0,2.75,0.43,5.75,0.43,0
48,0,2.5,0.5,6.5,1.12,0
48,0,1.75,0.83,5.33,0.94,0
48,0,3.75,0.43,5.25,0.83,0
48,0,3.33,0.47,5,0.82,0
48,0,4.5,0.5,5,0.71,0
48,0,5.5,0.5,5.67,0.47,0
48,0,5.75,0.43,5.25,0.83,0
48,0,5.75,0.43,5.67,1.25,0
48,0,5.75,0.43,4.75,0.43,0
48,0,5.75,0.43,5.33,0.94,0
48,0,5.67,0.47,5.5,0.5,0
48,0,5.75,0.43,5.5,0.5,0
48,0,5.75,0.43,5.25,0.43,0
48,0,5.75,0.43,5.5,0.5,0
48,0,6,0,5.25,0.43,0
48,0,6,0,5.25,0.83,0
48,0,7,0.71,5.25,0.83,0
48,0,6.5,0.5,3.75,1.48,0
48,0,5.5,0.5,5.5,1.12,0
48,0,6.33,0.47,4.67,0.47,0
48,0,7.67,0.47,3.33,0.47,0
48,0,6,2.16,4.33,1.25,0
48,0,5.33,2.05,7.33,0.47,0
48,0,5.25,2.86,3.5,1.12,0
48,0,3,0,4.67,1.25,0
48,0,3,0,4.5,0.5,0
48,0,2,0.82,3.67,1.7,0
48,0,4,1.87,4,1.41,0
48,0,5.75,1.09,2.5,1.12,0
48,0,6,0,2.5,0.5,0
48,0,5.67,0.47,1.67,0.47,0
48,0,3,0,2.33,0.94,0
48,0,3.5,1.66,3.5,0.5,0
48,0,4.25,1.3,4.5,0.5,0
48,0,5.5,1.8,4.25,1.3,0
48,0,7.67,0.47,5,0,0
48,0,6.75,1.48,5,0,0
48,0,8.25,1.3,8.75,2.28,0
48,0,3.75,0.83,10.25,0.83,0
48,0,3.33,0.47,10,0,0
48,0,5,0.71,9.5,0.5,0
48,0,9.25,0.83,9,0,0
48,0,11.25,0.43,9.75,0.83,0
48,0,11.75,0.43,11,1,0
48,0,12,0,11.67,0.47,0
48,0,12,0,12,0,0
48,0,13,1.22,10.25,1.09,0
48,0,11.5,0.5,11.33,0.94,0
48,0,11.75,0.43,12,0,0
48,0,13,0,12,0,0
48,0,13,0.82,11.5,0.87,0
48,0,11,0.71,9.25,1.09,0
48,0,10.75,0.83,8.5,0.5,0
48,0,11.5,0.5,8,0.71,0
48,0,10.25,0.43,6.75,0.83,0
48,0,11,0.71,6.5,0.5,0
48,0,10.5,0.5,7,1,0
48,0,10,0,7,0.82,0
48,0,9.5,0.5,7.5,1.12,0
48,0,8.25,0.83,6.75,0.83,0
48,0,7.25,0.43,6.5,0.87,0
48,0,8,0,8.5,0.5,0
48,0,7,0,8.33,0.47,0
48,0,7,0,7,0.82,0
48,0,7,0,7.5,0.5,0
48,0,6.5,0.5,8,1,0
48,0,7,0.82,7.5,0.5,0
48,0,6.25,0.43,8.25,0.43,0
48,0,6.75,0.43,9,0,0
48,0,6.5,0.5,8.5,0.5,0
48,0,6.25,0.43,8.5,0.5,0
48,0,6,0.71,8.5,0.5,0
48,0,5,0,8.75,0.43,0
48,0,5.67,0.47,8.67,0.47,0
48,0,5.25,0.43,8.67,0.47,0
48,0,4,0.71,8.75,0.43,0
48,0,4.33,0.47,9,0,0
48,0,5.75,0.43,8.75,0.83,0
48,0,3.5,0.5,9,0,0
48,0,4.5,0.5,8.5,0.5,0
48,0,5.25,0.43,9,0,0
48,0,6,0,8.75,0.43,0
48,0,7,0,8,0.71,0
48,0,6.5,0.5,9.25,0.43,0
48,0,5.33,1.25,8.33,0.47,0
48,0,5.25,0.43,8.25,0.83,0
48,0,5.5,0.87,9,0,0
48,0,6,0,9.25,0.43,0
48,0,6.33,0.47,9.25,0.43,0
48,0,6,0,9.5,0.5,0
48,0,6,0,9.25,0.43,0
48,0,6.25,0.43,9.25,0.43,0
48,0,7.67,0.47,9,0,0
48,0,8,0,9,0.71,0
48,0,7.75,0.43,8.75,0.43,0
48,0,6.75,0.43,9.25,0.43,0
48,0,6,0,9.67,0.47,0
48,0,6,0,9.67,0.47,0
48,0,5.5,0.5,10,0.82,0
48,0,5,0.71,8.25,0.83,0
48,0,5,0,8,0.82,0
48,0,6.8,1.17,8.75,0.43,0
48,0,9,0,9,0,0
48,0,9,2.45,5.5,2.5,0
48,0,5.67,1.7,6.5,1.66,0
48,0,6,0,7.5,0.5,0
48,0,6.25,0.43,7.25,0.83,0
48,0,4.75,1.48,6.75,0.83,0
48,0,2.75,0.43,6.25,0.43,0
48,0,4,1.22,4.75,1.09,0
48,0,5.75,0.43,7.75,1.64,0
48,0,5.33,0.47,7.67,1.25,0
48.25,0.43,4,2.16,2,0,0
48,0,2.67,1.25,2.33,0.47,0
48,0,2.75,1.09,0,0,0
48,0,1,0,0,0,0
48,0,1.5,0.5,0,0,0
48,0,4,1.87,0,0,0
48,0,6.75,1.3,3.67,1.89,0
48,0,5.25,1.48,5.33,0.47,0
48,0,3.75,0.83,5,1.41,0
48,0,4,0,5,1.58,0
48,0,1,0,8,0.82,0
48,0,2,0,8.75,0.43,0
48,0,4,0.71,9.33,0.47,0
48,0,2,0,8.67,0.47,0
48,0,1.75,0.43,8.5,0.5,0
48,0,1.5,0.5,9.25,0.43,0
48,0,1.5,0.5,9.33,0.47,0
48,0,1,0,9,0,0
48,0,1.5,0.5,9.33,0.47,0
48,0,2,0,9,0,0
48,0,1.33,0.47,9,0,0
48,0,1.5,0.5,9.33,0.47,0
48,0,1,0,9.25,0.43,0
48,0,0,0,9,0,0
48,0,0,0,8.75,0.43,0
48,0,0,0,8.67,0.47,0
48,0,0,0,8.75,0.43,0
48,0,0,0,8.67,0.47,0
48,0,0,0,9.25,0.83,0
48,0,0,0,9.25,0.43,0
48,0,1,0,9.5,0.5,0
48,0,1,0,9,0,0
48,0,0,0,9.5,0.5,0
48,0,0,0,9.5,0.87,0
48,0,1,0,9.5,0.5,0
48,0,1,0,10,1,0
48,0,1,0,9.5,0.5,0
48,0,1,0,9.5,0.5,0
48,0,1,0,9.33,0.47,0
48,0,1.25,0.43,10.25,0.83,0
48,0,1,0,9.67,0.47,0
48,0,0,0,9,0,0
48,0,1,0,10,0.82,0
48,0,0,0,9.25,0.43,0
48,0,0,0,9,0,0
48,0,0,0,9,0.71,0
48,0,0,0,9,0,0
48,0,2.5,0.5,9,0,0
48,0,1,0,9,0,0
48,0,0,0,9,0,0
48,0,0,0,9,0,0
48,0,1,0,9.33,0.47,0
48,0,2,0,9.5,0.5,0
48,0,1,0,9,0,0
48,0,3.67,0.47,9,0,0
48,0,3,0,9.25,0.43,0
48,0,1.5,0.5,9,0,0
48,0,0,0,9.5,0.5,0
48,0,2.33,0.47,10,1,0
48,0,3.75,0.43,9.5,0.5,0
48,0,3.25,0.43,10.25,0.83,0
48,0,1.33,0.47,9.67,0.47,0
48,0,1.5,0.5,10,0.71,0
48,0,2.75,0.43,9.67,0.47,0
48,0,4.5,0.5,9.5,0.5,0
48,0,4.67,0.47,9.5,0.5,0
48,0,3.67,0.47,9.5,0.5,0
48,0,4.5,0.5,9.5,0.5,0
48,0,4,0,9,0,0
48,0,3.75,0.83,9.5,0.87,0
48,0,3.75,0.43,8.75,0.43,0
48,0,3.25,0.43,8.5,0.5,0
48,0,3.75,0.43,8.5,0.5,0
48,0,3,0.82,9.33,1.25,0
48,0,4,0,8.75,0.43,0
48,0,3,0.82,9,0,0
48,0,3.67,0.47,9.5,0.87,0
48,0,1,0,9.5,0.5,0
48,0,1.33,0.47,10.25,0.83,0
48,0,1.67,0.47,10.25,0.83,0
48,0,1.67,0.47,10.25,1.3,0
48,0,1.33,0.47,10.5,0.5,0
48,0,1,0,9.67,0.94,0
48,0,1.67,0.47,10.5,1.12,0
48,0,2,0,10.25,0.83,0
48,0,2.25,0.43,10.5,1.12,0
48,0,2,0,10.33,0.47,0
48,0,1.67,0.47,10,1,0
48,0,2,0,10.5,0.5,0
48,0,1,0,10,0.71,0
48,0,1,0,10,0.82,0
48,0,1,0,9.75,0.83,0
48,0,1,0,10,1,0
48,0,1,0,9.75,0.83,0
48,0,0,0,9.5,0.5,0
48,0,1,0,9.75,0.83,0
48,0,1,0,10,1,0
48,0,1,0,10.25,1.09,0
48,0,1,0,9.75,0.43,0
48,0,1,0,10,0.71,0
48,0,1.25,0.43,9.5,0.5,0
48,0,1.25,0.43,10,1.22,0
48,0,1,0,10,0.82,0
48,0,1,0,10,1,0
48,0,1,0,9.5,0.5,0
48,0,1,0,10,0,0
48,0,2.75,0.43,10.33,0.94,0
48,0,4.25,0.83,10,0.71,0
48,0,4,0,10.75,0.83,0
48,0,4.5,0.5,11,1,0
48,0,4.33,1.25,10.75,0.83,0
48,0,3.5,0.87,11.25,0.83,0
48,0,4,0.71,12,0,0
48,0,5.75,0.43,11.5,0.5,0
48,0,6,0,11.25,0.83,0
48,0,6,0,10,0.82,0
48,0,5,0,9.5,0.5,0
48,0,6,0,10,0.82,0
48,0,5,0,9.5,0.5,0
48,0,4.67,0.47,9.25,0.43,0
48,0,4.33,0.47,9.5,0.5,0
48,0,5,0,10.5,1.12,0
48,0,2.5,1.5,10.25,0.83,0
48,0,4.33,1.7,10.25,1.09,0
48,0,7.25,0.83,11.25,0.43,0
48,0,3.33,2.05,10.33,0.94,0
48,0,2,0,9.75,0.83,0
48,0,3.75,1.3,11.25,0.43,0
48,0,4.33,0.47,11.67,0.47,0
48,0,4.75,1.79,11,0.71,0
48,0,7,0.82,10.75,0.83,0
48,0,5,2.12,11.25,1.3,0
48,0,8.25,0.43,11.25,0.83,0
48,0,7.75,1.09,11,1,0
48,0,6.5,0.5,11,0.71,0
48,0,6,0,10.67,0.47,0
48,0,6.25,0.43,10.67,0.47,0
48,0,6,0,10,1,0
48,0,5.67,0.47,10,0,0
48,0,5,0,9.8,0.75,0
48,0,5.25,0.43,10.67,0.47,0
48,0,6,0,9.75,0.83,0
48,0,6,0,9.5,0.5,0
48,0,6,0,9.25,0.43,0
48,0,6,0,10,1,0
48.25,0.43,6,0,10,1,0
48,0,7,0,9.5,0.87,0
48,0,7,0,9.75,0.83,0
48,0,7,0,10,1,0
48,0,7.25,0.43,9.5,0.5,0
48.25,0.43,6.25,0.43,10.25,0.83,0
48,0,7,0,10,1,0
48.25,0.43,7,0,10,1,0
48,0,7.25,0.43,10,0.71,0
48,0,7,0,9.75,0.83,0
48,0,7,0,9.75,0.83,0
48,0,6.25,0.43,9.75,0.83,0
48,0,6.33,0.47,10,0.82,0
48,0,6.75,0.43,10.25,1.3,0
48,0,6.25,0.43,10,1,0
48,0,6,0,9.5,0.5,0
48,0,6,0,9.67,0.47,0
48,0,6,0,10,1,0
48,0,6,0,9.5,0.5,0
48,0,6,0,10.25,1.09,0
48,0,6,0,10.5,0.5,0
48.25,0.43,6.25,0.43,10.25,0.83,0
48,0,7.25,0.83,10.75,1.3,0
48,0,2.5,1.5,11.75,0.43,0
48,0,2.25,0.43,11.75,0.43,0
48,0,1.75,0.43,11.75,0.43,0
48,0,2,0,11.5,0.5,0
48,0,2,0,11.67,0.47,0
48,0,2.25,0.43,12,0,0
48,0,2,0,12,0,0
48,0,2.67,0.47,11.75,0.43,0
48,0,3.75,0.83,12,0,0
48,0,2.5,0.5,12,0,0
48,0,3,0,12,0,0
48,0,3.25,0.43,11.5,0.5,0
48,0,3,0,12,0,0
48.25,0.43,4.5,0.87,11.5,0.5,0
48,0,5,0.82,11.5,0.5,0
48,0,5,1,11.25,0.43,0
48,0,6,0,11.33,0.47,0
48,0,6,0,11.5,0.5,0
48,0,3.75,0.83,11,0.82,0
48,0,3,0,10.8,0.75,0
48,0,1.5,0.5,11.67,0.47,0
48,0,2,0.82,11.67,0.47,0
48,0,5.75,1.64,11.25,0.43,0
48,0,4,1,12,0,0
48,0,5.75,0.43,11.5,0.5,0
48,0,6,0,11.5,0.5,0
