avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
34.67,1.25,17,5.66,18.75,4.82,1
35.25,1.3,17.5,2.5,15.75,3.9,1
36,0,16.5,1.5,23,1.22,1
37.25,4.21,18,3.67,18.5,2.87,1
37,4.3,18.67,3.86,18.67,8.26,1
39.75,3.27,9,5.66,21.67,2.62,1
41.67,2.36,17,1.22,13.33,6.6,1
34.5,1.5,19.67,2.62,19,7.07,1
35,1.41,16.67,2.62,20.67,1.7,1
36,0,16,4.06,20.75,2.77,1
36,3.24,19.25,4.26,20.67,4.03,1
35.25,6.65,17,3.94,21,2.55,1
41.75,2.17,12,5.24,20.25,4.32,1
39.75,3.27,15.25,3.42,21.5,2.87,1
36,0,18,3.56,15,4.24,1
36,0,12.5,5.22,22.5,1.5,1
38.67,3.4,20.5,0.87,19.67,0.94,1
35.75,4.44,16.75,4.26,15,8.57,1
39.67,1.7,13.5,0.5,22,1.22,1
41.75,3.49,15,3.08,12.75,5.8,1
36.25,0.43,19.25,4.26,16,4.95,1
35.5,0.87,20.25,3.11,17.75,4.09,1
35,1.22,15.75,2.59,23,0.71,1
34.25,4.87,21.25,1.79,20.75,2.17,1
37.75,3.19,18.75,3.96,22.25,2.86,1
41,1.41,16,0,20.25,1.3,1
41.75,1.79,15.67,3.09,13.67,1.25,1
34.75,1.79,19.25,1.3,16.5,5.72,1
35.25,1.3,20.25,0.43,19.75,4.6,1
37.25,1.64,21,0,20.33,3.3,1
29.75,8.95,18.5,3.91,17,7.25,1
40,0.82,11.75,5.02,23,0.82,1
43.75,1.79,15.75,2.49,20.5,3.2,1
38.5,2.5,15,5.89,21,3,1
34.5,1.5,18,3.74,15.75,3.77,1
35.25,1.3,13.33,2.36,22.25,1.3,1
37,5.1,18.67,2.87,18.75,1.3,1
37,3.74,17,4.74,18.25,7.82,1
40.75,1.3,12.67,3.3,21.25,1.09,1
42.75,2.49,17.5,3.35,18.5,3.77,1
37,1.73,17.25,3.34,20.5,2.5,1
35.25,1.3,15.25,2.59,20.5,2.87,1
36.5,0.5,19.75,1.79,21,2.24,1
30,6.56,18,4.9,19.5,4.5,1
38.67,2.05,13.5,6.22,22.33,0.47,1
43.33,1.25,14.33,4.92,21.25,1.92,1
42,2.12,14.25,7.4,12.25,4.32,1
36,0,18.33,2.05,19.5,1.5,1
36,0,11.25,2.59,20.5,1.5,1
36.75,4.44,18,4.95,20,1.58,1
37,2.74,18,5.61,21,2.92,1
39.25,1.48,11.25,4.09,21.5,0.87,1
43,1.22,17.25,1.3,20,2.92,1
39.25,3.96,18,3,20,3.74,1
36,0,17,3.08,17,5.61,1
35,1.41,19.25,2.86,20,0.82,1
31.75,4.76,20.5,2.87,20.75,3.27,1
39.25,0.83,12.5,4.27,22,1.22,1
41.75,0.43,11.25,5.4,21.25,0.43,1
44,1.22,15.25,3.7,17.25,2.49,1
39,2.16,18.67,2.62,20.25,3.11,1
35.25,1.3,15.5,4.03,19.25,1.79,1
36,0,11.67,0.47,21.75,0.83,1
36.25,0.43,19.25,3.03,19,4.06,1
30.75,6.5,19.5,3.5,20,4.24,1
39,1.87,12.75,4.97,21.25,2.38,1
42.75,1.3,14.25,3.77,18.25,7.15,1
40.75,3.27,16.75,4.02,19.75,3.77,1
35.25,1.3,21.75,1.92,15.25,6.38,1
36,0,18.5,2.5,20.67,1.25,1
35.75,5.36,17.75,2.77,21.25,0.43,1
37,2.94,16.25,4.71,22.33,2.36,1
38.75,1.09,13.5,6.02,22,1.87,1
42.67,0.94,11.33,3.3,21.5,2.29,1
41.67,2.05,16.5,4.5,18,4.24,1
37,1.73,18,3.67,20.75,3.49,1
36,0,13.67,5.73,18.75,2.28,1
35.25,1.3,14.75,5.36,20,1.22,1
37,4.06,21.5,2.29,18.25,1.79,1
38.5,1.8,21,2.45,20.75,4.09,1
39.75,1.3,9.5,4.72,21.75,1.48,1
43.5,1.12,16,1.87,20,5.34,1
40.5,3.2,17,3,18.25,2.77,1
34.25,1.3,18.33,2.36,18,3.54,1
36,0,9.75,3.34,20,1.41,1
37.25,2.17,15.67,1.7,20.33,1.7,1
35.25,3.9,19.75,2.17,16.75,3.7,1
39,0.71,18.25,2.59,22.25,1.79,1
41.75,0.43,12.75,2.86,22.75,0.43,1
43.25,2.49,16.25,2.05,16.5,3.35,1
37,1.41,17,3.67,23,1.41,1
35.4,1.2,20.5,1.66,19.6,3.67,1
36,0,15,2.12,23.75,0.43,1
34,1.41,19.75,1.92,22.67,0.47,1
35.4,4.72,20.75,2.49,21,1.67,1
39,0,19.75,3.49,21,0,1
41.5,1.5,10.5,5.02,20.25,1.3,1
39.5,2.06,15.25,2.17,18.25,3.19,1
36,0,17,2.94,20,3,1
35.75,0.43,16.25,1.79,21.5,0.87,1
35.25,1.3,16.5,3.5,22.5,1.5,1
37.25,2.17,20,6.36,17.5,6.02,1
38.25,3.56,17.5,3.91,21,3.08,1
42.25,2.17,11.25,5.54,20.75,0.83,1
40.5,3.57,16.75,5.21,15,2.16,1
35.5,1.5,19.67,3.4,21.67,1.7,1
35,1.41,19.33,1.7,21,3,1
36.25,4.55,17,4.24,23,1.22,1
36,6.38,16.75,4.02,19.33,3.4,1
38.75,0.83,16,2.92,19.5,4.03,1
43,1.41,13.67,1.7,18.25,3.9,1
39.75,2.49,14.5,3.57,16,2.45,1
35.25,1.3,21,2.12,18,2.55,1
34.5,1.5,18,1.87,21.25,2.38,1
29.25,8.79,19.75,3.27,21.5,1.5,1
37.75,1.09,18.5,2.5,18.5,3.5,1
41,1.87,10.5,3.2,23.25,1.3,1
44.75,1.64,17,1,22.5,1.5,1
39.25,2.86,14.67,2.05,20,5.15,1
34,2.35,15.33,0.47,21.67,3.09,1
35.75,2.49,13.25,1.79,21,0.71,1
37.67,1.25,16,3.46,20,1.63,1
38.5,1.12,15.25,1.3,20.25,1.92,1
39,2.24,14.25,1.48,23.67,0.47,1
44.67,1.25,14,2.45,23.25,1.3,1
41.25,3.56,9,5,13.5,7.23,1
35.5,0.87,22.67,1.25,19.33,4.78,1
34.75,1.79,20,1.87,21.5,2.29,1
30.75,5.54,20.25,1.48,22.5,1.5,1
39.75,1.3,10.75,6.22,20,2.74,1
43.75,1.09,10.25,4.92,19,2.12,1
36.75,3.27,13.33,1.25,18.67,1.25,1
34.5,1.5,24,0,19.25,4.26,1
36,0,19,1.22,19,2.16,1
33.25,4.21,21.25,0.43,22.75,0.83,1
35.25,5.26,19,4.3,22.25,3.03,1
40.25,1.79,11,3.16,22.25,1.09,1
44.67,0.47,14.33,0.94,20.25,2.49,1
38.75,2.17,15,4.3,19.25,3.42,1
35.75,0.43,22,0.82,21,2.45,1
37,0.82,18,3.08,21.33,2.49,1
34.5,4.72,20.5,3.91,21.5,2.06,1
39.25,1.09,15.75,3.96,21.5,2.29,1
41.5,1.5,8.75,5.07,23.25,0.83,1
43,2.83,17.33,2.62,16.25,4.15,1
36,2.12,17.33,2.62,24,0,1
36,0,20,3.16,19.25,1.79,1
35.67,0.47,15.33,3.68,23.67,0.47,1
37,3.27,18,2.94,19.5,5.59,1
37.25,4.92,18.25,3.03,19.25,4.55,1
41.5,1.8,10.75,1.92,21.5,1.12,1
40.25,3.27,15.25,4.6,14.25,3.49,1
36,0,21.5,2.87,18,5.66,1
35.25,1.3,12.75,8.32,22,2.12,1
30,6.52,18.75,1.92,20.5,4.15,1
38,4.74,17.67,6.34,22.5,2.06,1
42,1.87,12.5,5.77,20,1.22,1
41,2.92,14.75,3.49,12,1.87,1
34.5,1.5,21.5,2.29,19.5,2.06,1
35.25,1.3,16,2.92,22.25,1.09,1
35.75,3.27,17.33,2.62,20,3.27,1
34.5,3.84,18.5,6.1,16.75,5.31,1
39.5,1.12,17.25,2.86,22.5,2.69,1
43.33,1.25,8.75,3.7,21.67,3.3,1
37.25,1.79,17.5,3.5,15,4.06,1
36,0,23,1.41,17,6.48,1
35.67,0.47,13.5,1.5,20.25,2.38,1
30.25,5.21,20,1.73,21.25,3.34,1
38,3.39,19.67,3.3,22.5,1.5,1
41.75,1.79,6.5,3.5,21.25,0.83,1
38.25,2.28,14.67,4.03,18,4.24,1
35.75,0.43,22.4,1.2,14.2,9.62,1
35.25,1.3,19,1.41,21.33,0.47,1
33,0,21.25,0.83,21.33,0.47,1
35,2.55,21,1.87,20.25,2.49,1
31,8.16,17,5.1,17.75,8.26,1
41.2,1.72,11,5.39,21,0,1
40,2.16,14.67,2.49,13,5.34,1
36,0,20.5,1.5,18,2.45,1
36,0,18.25,1.3,20,0.71,1
35,1.22,21.25,0.43,21,0,1
37.75,3.83,20.25,3.7,18.5,1.5,1
37.5,2.69,20,2,19,7.79,1
41.75,1.79,9.5,5.5,21.5,1.12,1
40,3.24,14.5,2.5,20.67,4.71,1
35.25,1.3,20.25,4.92,22.25,4.21,1
36,0,19.75,2.38,20.25,3.77,1
37.33,1.89,20.25,1.48,22.67,0.94,1
34.75,6.53,16.25,4.92,18.5,6.18,1
40.25,1.79,16,0,22.25,1.3,1
43.33,1.7,15.67,2.62,16.25,4.97,1
37.75,2.49,19.25,3.49,20,3.74,1
36,0,23,2.24,15.5,3.5,1
36,0,18,1.41,21.75,2.49,1
30.75,4.92,18,3.67,22.5,2.6,1
38.75,1.79,15,4.74,23,1.22,1
42,1.87,15,0.71,18.5,4.33,1
42.25,2.17,11,3.67,14.75,5.31,1
36.75,1.3,18.5,4.15,15.5,5.22,1
35.25,1.3,22.5,1.12,18.75,1.3,1
33.75,1.3,21,0,21,0,1
35.75,3.9,21.25,2.68,19.6,3.01,1
40,1.22,13.25,4.44,22.75,1.3,1
43,1.58,14,1.63,16,2.83,1
35.33,3.3,13.75,4.76,14.33,5.19,1
35.67,0.47,24,0,20,1,1
36,0,20.75,0.83,20.75,1.79,1
36,2.12,22.5,0.5,19.25,3.42,1
32.75,5.67,17,6.96,22.5,3.35,1
40.75,1.09,14.25,3.27,23.5,0.5,1
42,2.94,14,1,18.5,2.87,1
36,2.12,19.75,4.6,22.25,4.26,1
36,0,21.5,1.8,15,4.55,1
36.25,2.49,20.67,0.47,20.67,0.47,1
37.5,3.2,17.5,7.83,21,1.87,1
39.67,0.94,15,3.08,22.67,1.89,1
41.33,0.94,12.33,1.25,21.25,0.83,1
42.25,2.05,14,2,16.5,2.96,1
36.5,0.87,21,5.2,17.75,1.92,1
35.75,0.43,15.75,3.96,21.25,2.05,1
33.75,3.49,20.75,3.49,18.25,6.18,1
36.75,6.3,17.25,3.9,21.5,3.28,1
42.25,1.48,13.75,3.34,21,3.54,1
43.25,2.49,11.75,3.03,18.25,3.9,1
35,2.45,19,5.15,15.25,6.18,1
36,0,19.67,2.49,21,0,1
36.75,1.3,20.5,3.5,21,3,1
37.5,3.35,20.33,2.87,18.33,3.4,1
40.25,0.83,17.75,2.49,23,1.58,1
42,0,12,0,23,0.82,1
41.5,3.57,13,3.24,10.5,2.06,1
35,1.41,20.25,3.34,16,2.45,1
36,0,18.5,1.5,19.67,1.25,1
38,2.12,21.25,2.17,20,1,1
31.67,6.55,16.67,4.78,18.25,5.26,1
41,1.41,10,6.16,22.25,1.3,1
43,1.22,12.5,1.12,17.5,3.2,1
37.8,4.49,15.4,3.2,20.25,2.49,1
35.67,0.47,22.5,0.5,22,1,1
36,0,21.25,0.43,22.75,1.64,1
36,2.12,23,0.71,22.25,1.79,1
31.75,6.72,17.75,4.92,18.25,7.82,1
40.33,0.94,13.25,2.38,22,1.41,1
42.75,1.92,10.75,5.49,15.75,2.86,1
36.25,2.49,20,3.74,22,1.41,1
35.25,1.3,24,1.63,12.33,0.47,1
35.75,2.49,20,0,21.67,0.94,1
38.5,1.8,17.5,4.03,22.75,2.77,1
40.5,1.5,13.5,2.69,20.5,0.87,1
43.5,1.12,13.25,1.3,16.25,4.49,1
40.67,2.36,14,2.45,19,1.41,1
35.5,1.5,21,4.64,19.75,4.71,1
35,1.41,21.33,0.47,17,3.24,1
33.5,2.87,21.5,0.5,20.5,2.29,1
30.25,6.18,17.5,4.33,22.25,3.7,1
40.25,0.83,13,1.73,20.25,2.49,1
43,1.22,7.67,3.09,14,5.61,1
38,2.45,18,4.9,19.25,2.95,1
35.5,1.5,23.5,1.8,16.5,2.69,1
32.75,0.43,19.67,0.47,20.67,1.89,1
38,2.12,22,1,20,2.12,1
37.5,2.69,15.25,4.44,20.5,4.77,1
40.33,1.25,13.75,2.68,18.67,1.7,1
42.75,0.83,11.5,1.12,18,3.67,1
37.25,1.79,19.5,4.5,20.67,4.11,1
36.33,0.47,22.33,1.7,13.25,7.73,1
33.75,2.49,18.5,1.5,20,1.73,1
33.5,4.77,22.75,1.09,21.75,1.92,1
35.75,2.77,18.67,5.56,24.33,1.25,1
40.25,1.3,15,3,19,1.41,1
40.75,3.19,11.25,5.63,12.5,3.91,1
36.25,0.43,22.25,2.95,23.33,6.65,1
33.75,1.3,19.5,1.66,17.25,1.48,1
33,0,20,1.22,19.67,0.94,1
35.25,2.49,21.75,1.3,20.75,1.09,1
32.75,4.26,18.75,6.87,22.75,1.79,1
39,0,15.67,1.7,21,2.24,1
42,0.71,10,4,17.75,3.49,1
38,2.45,19,5.1,21,2.55,1
36,0,24.5,0.87,16.5,2.69,1
34.5,1.5,21.75,0.83,19.5,2.6,1
35,2.74,23,1.22,19.25,3.11,1
32.75,5.21,20.33,3.3,21.5,4.15,1
40.5,1.5,13.67,3.09,20.75,1.09,1
43,2.12,11.25,2.95,12.75,3.96,1
35.75,2.17,19.67,4.11,20.5,3.84,1
35.25,1.3,21.75,2.38,15.75,6.3,1
34.25,1.79,21,2.16,19,1.63,1
30.75,6.18,19.75,3.83,20.25,5.12,1
41.25,0.83,10.25,2.59,22.5,1.5,1
43.75,0.83,12.75,0.83,20.75,1.09,1
42.33,1.89,14.5,2.29,12.25,2.17,1
34.5,1.5,19.33,3.68,19.67,4.11,1
35,1.41,20.33,0.47,16.25,3.19,1
35,3.46,20,1.41,21.5,1.12,1
34,5.74,19,3.16,18.75,5.93,1
41,1.22,13.33,2.05,21.5,1.5,1
42.5,0.87,10.5,1.5,19.33,1.7,1
39,4.24,12.33,3.68,17,4.06,1
35.5,1.5,21.75,2.49,19,7.52,1
33.75,1.3,18,2.12,19.5,1.5,1
36,3.27,20.25,2.28,20.33,1.7,1
31.75,3.7,19,3.54,21.25,2.95,1
41,1,10.67,3.4,22.5,1.5,1
42,0,11.67,2.05,20.25,1.3,1
43,2.35,12.25,4.32,19.75,3.63,1
35,2.74,18.5,5.55,21.25,5.54,1
36.25,0.43,20.25,2.59,18.25,3.19,1
35.75,3.27,20.5,2.5,21.25,2.05,1
34,6.36,18.67,4.78,16.67,5.44,1
41.25,0.83,13.75,1.79,22.2,1.47,1
42.5,0.87,9,4.24,16.75,4.38,1
38,3.24,14.75,1.64,23.25,2.49,1
36.25,0.43,24.67,0.94,17,7.07,1
36.33,0.47,16,3.67,19.67,0.94,1
34.33,2.36,20,3.08,21.33,0.94,1
33,6.52,20.75,2.38,19,6.36,1
40.67,0.47,11.33,3.3,20.75,4.02,1
42.5,0.87,12.25,2.95,17.75,1.79,1
39,4.24,15.75,2.49,21.75,2.68,1
35.25,1.3,23,2.35,18.75,4.49,1
35.75,1.79,13.75,3.03,22.25,1.92,1
34.25,3.03,19.5,3.2,21.25,3.27,1
35.5,4.15,17.5,4.39,23.25,1.48,1
41.5,0.87,11.67,4.5,20.67,0.47,1
44,0.71,9,1.87,18,3.67,1
39,2.16,14.5,2.29,22.33,1.25,1
35.25,1.3,23.75,1.79,20.5,2.5,1
36,0,10.33,1.89,21.25,2.17,1
35,3.74,22,0.82,22.5,1.12,1
37.33,1.89,17.5,4.92,22.33,0.94,1
41,1.22,12.75,3.9,20.75,0.43,1
42,0,8.5,0.5,19.5,1.12,1
37,4.1,17.29,4.35,18.13,3.24,1
37,4.1,17.29,4.35,18.13,3.24,1
37.25,5.54,15.5,3.91,21,5.2,1
41.75,2.17,14.25,3.27,21,2.12,1
41.5,3.57,14.25,1.48,20,1.22,1
34,1.41,20,3.81,20,3.74,1
36,0,19.75,3.49,19.5,1.5,1
35,1.41,15.33,4.19,21.75,2.49,1
32.25,4.44,20.25,3.11,22.25,1.3,1
39,0,15.75,5.8,22.33,1.25,1
41.75,0.43,6.75,4.26,21.5,0.5,1
42.5,0.5,10.25,1.3,18,2.55,1
37.25,3.56,15.75,1.48,22.5,1.12,1
36,0,21.5,2.29,19.25,1.92,1
35.75,2.17,18.25,3.7,23.25,1.3,1
28.75,9.91,20,3.56,19,4.55,1
41.5,0.87,13,2.83,22,2,1
43.25,1.09,11.25,1.3,16.75,2.86,1
38.33,2.62,14.5,2.5,20,1.41,1
35.75,0.43,23.5,1.5,19.25,3.7,1
35,1.41,15.33,1.89,20.25,2.59,1
37.5,3.2,17.25,5.4,21.25,2.05,1
37.75,3.42,17.33,2.62,20.25,4.92,1
41.5,0.87,11.75,1.48,21.25,0.83,1
42,0,7,2.35,21,0.71,1
42.25,1.92,11.33,4.5,20,2.74,1
35.75,1.79,21.33,2.49,21,2.45,1
35.25,1.3,16.33,3.4,21,3.56,1
33.33,2.87,22,1,22,2,1
38.25,3.03,18,5.61,23.5,0.5,1
42,0,9.75,3.49,21,0,1
42.33,2.49,7.5,6.5,16,4.53,1
36.5,1.5,17,0.82,15,8.83,1
36,0,22,1.58,18,2.12,1
34.5,1.5,19.67,1.25,23,1.41,1
35.5,3.57,18.25,7.69,23,1.22,1
39.5,0.5,16.75,4.55,21.75,2.59,1
42.33,0.47,11.5,0.5,17,2,1
35.6,1.85,15.8,4.92,19.33,3.73,1
36,0,22.33,1.25,20.33,1.7,1
35.25,1.48,18.5,2.87,23.25,1.3,1
37.5,2.87,19.25,4.26,22.5,1.5,1
40.33,1.25,16,2,23.33,2.05,1
42.33,0.47,6.67,3.77,20.33,0.47,1
43,1.41,11.67,2.49,14,5.1,1
36.75,1.09,16.75,3.03,21.5,2.6,1
36.33,0.47,20.33,2.05,20.5,2.18,1
35.25,1.3,16.5,1.12,22.75,2.17,1
35.5,3.84,19.75,2.77,20.25,3.27,1
33.5,12.99,16.5,4.72,22.5,1.5,1
42,0,9,3.67,20.25,1.3,1
41.5,1.5,12.33,0.47,18,2.45,1
35.25,2.49,19.5,3.35,24.25,0.43,1
36,0,20.25,3.34,18.25,2.38,1
36.25,2.49,16.67,4.64,22.33,2.36,1
34.75,5.21,18.5,4.92,19.25,4.26,1
40.67,1.25,15.5,3.91,23.67,2.05,1
42.67,0.47,9,2,20.25,0.83,1
43.75,1.64,9.75,3.27,15.5,4.15,1
35.75,3.27,17.5,3.91,18.5,3.91,1
35.25,1.3,21.5,2.69,19.5,1.5,1
35.25,1.3,16.5,1.12,22.25,0.83,1
37.75,3.27,19.75,2.77,19.75,0.83,1
39,2.12,16.25,5.12,21,7.07,1
42.5,0.87,10,4,19.67,0.94,1
41.5,2.5,11.25,3.03,15.75,3.9,1
36.67,0.94,17.25,3.42,22.33,2.49,1
36.75,0.83,22.75,1.3,19,2.92,1
36.33,0.47,19.25,0.83,17,0.82,1
35,1.41,20.33,0.94,21.75,1.79,1
37.5,3.35,22.5,2.06,22,1,1
38.75,1.79,18.5,4.39,21.75,3.9,1
42.25,1.79,7,2.74,17,2.92,1
39,4.24,14.75,2.59,22.25,2.05,1
36,0,24,0,18.67,5.19,1
36.67,0.47,19.5,1.5,19.67,0.94,1
34.5,1.5,20.25,0.83,23,1.22,1
34.75,2.95,22,1.58,22,2.12,1
31.33,7.85,18.67,4.99,22.25,2.38,1
41.5,0.87,11,5.05,21.75,1.48,1
44,1.22,12.5,3.5,14,6.44,1
36.75,3.27,19,3.39,23.75,1.79,1
36,0,21.5,2.18,18.75,1.3,1
33.75,1.3,18.25,1.64,22.25,0.83,1
37.5,3.84,21.75,3.34,20.5,0.87,1
38.75,1.79,14.5,7.37,20.5,5.36,1
41.75,0.43,9,1,18.67,0.47,1
41,1.73,11,0,15.75,2.86,1
34,2.94,17.25,3.96,23,0.82,1
36,0,21.25,2.38,18,3.67,1
35.25,1.3,19.25,3.11,21.25,2.05,1
34.5,1.5,20,4.97,22,3.56,1
35,8.75,16.75,4.76,21.75,2.86,1
43,1.58,9.5,1.12,18,5.79,1
39,4.24,13.67,2.36,19,5.05,1
36,0,21.5,2.29,19.5,3.84,1
36,0,16.33,1.89,21,0,1
33.75,1.3,18.5,2.29,18.5,0.5,1
36.67,2.62,20.67,2.49,18,4.32,1
39.5,1.12,15.5,5.5,21,1.87,1
42.33,0.47,13,1,20,1.73,1
43,2.83,13.33,1.89,17,1.41,1
35.25,2.49,18,4.47,21.5,2.5,1
36,0,18.25,3.77,19,1.22,1
35.5,2.87,16.75,4.15,20.5,1.5,1
36,3.67,20.25,2.68,17.75,5.85,1
40.75,1.09,14,2.35,22,1.22,1
43.5,1.12,11,1.73,16.5,4.56,1
39.5,4.27,16.67,1.25,22.67,1.89,1
35.25,1.3,22,2.83,18.33,5.79,1
36,0,20,2.12,19,2.16,1
36.25,1.09,21,0,22.75,1.3,1
34.33,5.44,18.33,6.6,23,1.58,1
41.33,0.94,12,3,22,1,1
43,0.71,6.33,2.49,19.5,2.06,1
43.25,2.49,11.25,4.15,12.25,2.17,1
35.25,2.49,18.75,3.03,22.5,2.69,1
36,0,19,4.06,19,2.83,1
36.75,1.3,18.75,4.02,20.75,1.79,1
35.33,4.11,21.67,1.25,19,5.2,1
40.25,1.09,11.75,6.98,18.25,3.49,1
42.33,0.47,11,0,17,1,1
39,4.64,14,3.74,15,3.67,1
35.25,1.3,20,4.24,20.25,2.59,1
36,0,18.25,1.92,20.67,0.47,1
36.75,3.9,20.25,1.48,20.25,1.3,1
37.33,1.25,17,2.83,18.5,4.15,1
41,1.22,13.75,1.79,22,0.82,1
42.67,0.94,6.75,3.27,22.75,0.83,1
42.75,0.83,9,1.41,19.25,2.49,1
40.25,3.56,13.75,3.03,16,3.24,1
36,0,21.25,3.9,19.5,2.69,1
35.25,1.3,15,2.45,22,2.83,1
31.75,3.03,20.75,1.79,21.25,2.77,1
38,5.66,17,4.58,21,2.45,1
40.67,1.25,9.5,7.5,21.25,1.64,1
44.5,0.5,11.67,0.47,17.33,3.3,1
37.75,3.63,16.25,2.17,23.25,2.17,1
35.25,1.3,22.5,2.06,18.5,4.97,1
35.75,0.43,15.75,1.3,21.5,2.18,1
35.25,4.15,21.5,1.8,20.75,2.38,1
37.75,1.79,15.5,6.06,22,1,1
41.5,0.87,11.25,4.15,20,0.71,1
43.25,2.49,12.25,3.49,14.75,5.93,1
35.5,2.87,15.67,3.86,23.33,1.7,1
36,0,21.67,1.7,18.67,1.89,1
33.67,1.7,17.25,2.77,22.33,0.94,1
28.5,5.02,20,2.74,19.75,4.92,1
41.25,0.83,12.75,3.11,22.25,2.49,1
44,0.82,11.33,2.49,20.25,3.7,1
40,2.83,14.33,3.3,12.75,5.8,1
36,0,21,3.54,20.25,2.49,1
36,0,18.5,1.5,22,1.41,1
36.5,2.87,20.75,2.38,21.5,2.06,1
38.25,1.48,13.75,5.36,20.25,0.83,1
42.5,0.5,10.33,1.25,21.33,0.47,1
44,1.73,13,0.71,11.75,0.43,1
37.25,2.17,18.25,1.48,20.5,1.5,1
36,0,17.67,3.4,20,1.41,1
36,0,14,1.87,22.67,0.94,1
34.5,1.5,21,2.12,19.75,3.49,1
34.25,9.04,18.33,3.77,21,2.12,1
43,0.71,11,3.74,22.25,0.83,1
42.33,3.09,11,5.72,16,4.64,1
36.25,1.09,18.33,3.68,19.75,2.59,1
36,0,22.5,1.66,18.5,2.6,1
36,0,16.67,0.94,22.5,1.5,1
36,0,16.67,0.94,22.5,1.5,1
38.23,3.31,16.83,6.2,21.71,1.79,1
38.23,3.31,16.83,6.2,21.71,1.79,1
43.75,1.09,12.33,4.19,14.25,5.54,1
37.25,3.27,14.67,3.77,19.33,3.3,1
36,0,21,1.41,20.25,0.83,1
35.25,1.3,18.25,1.09,21.5,0.5,1
37.5,3.35,22.67,1.25,16.67,2.49,1
38.25,1.48,18.33,2.05,21.25,3.27,1
42,0.71,11.75,1.92,21.5,0.5,1
44.67,0.47,11.75,1.09,14,7.87,1
35.67,3.77,16.75,2.17,17.67,6.94,1
36,0,21,3.08,21,3.08,1
36,2.94,17,3.56,21.75,1.3,1
31.25,11.5,21.33,2.05,18.75,4.44,1
42.5,0.87,10,1.41,22.5,0.87,1
44.5,0.5,13,1,17,3.24,1
43.5,2.6,13.25,1.3,11.33,1.7,1
35.75,2.17,16.33,1.25,23,1.63,1
36,0,20.75,2.17,19.25,1.64,1
35.25,2.49,21,2.55,21.25,2.05,1
31.75,5.12,18.5,1.5,20.75,2.95,1
41.75,1.09,12,2.45,21,0,1
44.25,0.43,9.2,3.49,20.4,1.36,1
44.5,0.87,12,0,10,6,1
38.25,3.27,14.25,2.28,21,2.12,1
36,0,19.25,1.79,22,1.41,1
36,0,14,0,21.75,1.09,1
32.5,4.97,20,2.92,19.25,4.44,1
37.75,6.22,16,4.36,22,2.12,1
43,0.71,10.33,0.47,19,1.87,1
44.25,0.83,10,1.22,12.25,5.21,1
37.75,3.19,15.75,2.49,21.5,2.6,1
36,0,23,0.82,19.67,2.36,1
35.25,1.3,18.75,0.43,19.75,1.3,1
34.33,2.36,21.25,2.59,19.33,3.68,1
37.33,5.19,19,3.74,19.67,3.68,1
42.33,0.47,13.33,3.3,21,0,1
43.5,1.12,12,0,14.25,5.63,1
40,2.12,14,2.12,20,2.45,1
36,0,23,1.41,20.25,2.86,1
36.25,0.43,18.5,1.8,21.25,2.17,1
36,2.55,20.75,1.79,22.25,1.79,1
37.75,2.77,15.5,4.5,21.25,0.43,1
41.75,0.43,12,3.74,20,1.22,1
43.25,1.3,12,0.71,12,3.27,1
38.75,3.9,15.67,1.7,23,2.55,1
36.25,0.43,21.75,1.3,21.75,3.03,1
35.25,1.3,16.75,3.03,21.25,2.38,1
33,2.12,23,1,20.67,4.03,1
39.33,0.47,17.5,4.5,20.33,1.7,1
43.67,1.25,9.67,2.05,17.75,5.63,1
36.8,4.4,16.2,4.26,21.5,3.5,1
36,0,20.33,3.3,18.25,5.31,1
35.5,1.5,19,4,21,2.12,1
32.25,4.97,17.5,6.42,21.75,2.49,1
41,1.58,12,4.9,18.5,3.2,1
40.25,3.19,14.25,3.49,15,7.11,1
36,0,22.25,1.3,19.5,4.33,1
36,0,15.5,5.68,21.75,1.92,1
34,4.06,18.5,5.68,21.5,1.5,1
42.25,2.05,11,5.43,17.75,3.42,1
41,3.24,15,4.24,10.5,6.5,1
36,0,19.25,4.21,19.67,0.94,1
35.25,1.3,15.5,4.09,19.75,0.83,1
31,3.27,23,1,20.75,2.17,1
39.75,1.48,18.33,2.49,20.5,1.12,1
43,1.58,14,2.12,12,7.45,1
37.5,2.6,18,3.67,21.5,4.92,1
30.75,6.3,11.67,2.49,10.67,1.89,1
39,2.24,21,2.94,21.75,1.92,1
42.25,2.05,14,2.35,16,2.45,1
39.33,2.05,11.75,4.09,18,4.24,1
33.75,1.3,23,1.22,20.5,2.87,1
32.75,5.36,21.75,1.3,15.25,5.4,1
39,1.63,18.67,5.56,22.25,3.03,1
41.5,2.5,14.75,1.09,19.5,3.77,1
40,4.36,13.75,2.49,20,2.83,1
34.25,1.3,17,2.55,19.67,1.25,1
32.25,3.27,18.5,3.5,21.75,1.79,1
34.75,6.38,17.5,3.77,21.5,1.12,1
40.75,1.3,12.67,4.11,22.33,0.94,1
40.75,2.95,13.67,4.64,10.67,1.25,1
36,0,18.25,3.34,16.33,1.25,1
34,1.22,16.75,2.17,19.5,3.84,1
28,9.9,21,1.87,22.5,0.5,1
39.67,1.7,15.33,5.25,23,0.71,1
40.4,2.15,10.2,4.49,20.5,0.87,1
